CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment
15923,373,1,127.08,1,1,1,111,3,At Risk
15925,194,1,207.15,1,1,1,111,3,At Risk
15930,67,1,426.63,3,1,2,312,6,Regular
15932,4,11,2461.85,5,5,5,555,15,VIP
15933,21,3,1107.46,4,3,4,434,11,Loyal
15935,239,2,416.86,1,3,2,132,6,Regular
15937,64,1,145.35,3,1,1,311,5,At Risk
15938,112,5,404.58,2,4,2,242,8,Regular
15939,90,16,6102.26,2,5,5,255,12,VIP
15940,311,2,31.799999999999997,1,3,1,131,5,At Risk
15942,134,1,337.44,2,1,2,212,5,At Risk
15944,277,1,325.1,1,1,2,112,4,At Risk
15945,365,1,181.0,1,1,1,111,3,At Risk
15947,83,1,1708.24,2,1,4,214,7,Regular
15948,8,2,955.24,5,3,4,534,12,VIP
15949,17,2,364.72,4,3,2,432,9,Loyal
15950,2,5,1684.46,5,4,4,544,13,VIP
15951,1,3,669.57,5,3,3,533,11,Loyal
15952,34,4,781.91,3,4,3,343,10,Loyal
15953,15,10,1632.4299999999998,4,5,4,454,13,VIP
15955,24,16,4389.81,4,5,5,455,14,VIP
15957,32,1,428.89,4,1,2,412,7,Regular
15958,74,1,104.35,2,1,1,211,4,At Risk
15963,20,2,470.76,4,3,3,433,10,Loyal
15965,17,4,808.87,4,4,3,443,11,Loyal
15967,23,2,397.68,4,3,2,432,9,Loyal
15969,3,4,582.9,5,4,3,543,12,VIP
15970,304,1,314.1,1,1,2,112,4,At Risk
15971,18,12,4199.85,4,5,5,455,14,VIP
15973,236,3,99.77000000000002,1,3,1,131,5,At Risk
15974,39,8,3429.55,3,5,5,355,13,VIP
15975,84,1,371.01,2,1,2,212,5,At Risk
15976,165,2,427.64,2,3,2,232,7,Regular
15977,17,2,1054.73,4,3,4,434,11,Loyal
15978,77,1,1098.78,2,1,4,214,7,Regular
15980,89,3,2398.86,2,3,5,235,10,Loyal
15981,25,8,3408.48,4,5,5,455,14,VIP
15983,22,4,1465.12,4,4,4,444,12,VIP
15984,3,11,2759.93,5,5,5,555,15,VIP
15985,123,3,1037.42,2,3,4,234,9,Loyal
15986,30,1,168.12,4,1,1,411,6,Regular
15987,12,7,1432.77,4,5,4,454,13,VIP
15988,19,1,156.78,4,1,1,411,6,Regular
15990,44,2,792.11,3,3,3,333,9,Loyal
15992,4,1,41.989999999999995,5,1,1,511,7,Regular
15993,9,10,2736.92,5,5,5,555,15,VIP
15994,55,1,414.27,3,1,2,312,6,Regular
15996,88,7,1016.6800000000001,2,5,4,254,11,Loyal
15998,37,6,3074.42,3,4,5,345,12,VIP
16000,3,3,12393.7,5,3,5,535,13,VIP
16003,30,5,2735.37,4,4,5,445,13,VIP
16005,12,4,578.71,4,4,3,443,11,Loyal
16006,211,1,101.4,1,1,1,111,3,At Risk
16007,48,4,1693.81,3,4,4,344,11,Loyal
16008,24,3,478.78,4,3,3,433,10,Loyal
16009,22,4,972.11,4,4,4,444,12,VIP
16010,246,3,392.4,1,3,2,132,6,Regular
16011,8,16,3352.96,5,5,5,555,15,VIP
16012,35,3,1415.29,3,3,4,334,10,Loyal
16013,4,54,33366.25,5,5,5,555,15,VIP
16014,36,4,637.58,3,4,3,343,10,Loyal
16015,4,4,689.6999999999999,5,4,3,543,12,VIP
16016,3,10,1440.06,5,5,4,554,14,VIP
16017,47,1,211.88,3,1,1,311,5,At Risk
16018,39,2,408.90000000000003,3,3,2,332,8,Regular
16019,2,10,3450.2400000000002,5,5,5,555,15,VIP
16020,17,3,851.01,4,3,3,433,10,Loyal
16022,260,1,602.63,1,1,3,113,5,At Risk
16023,46,3,719.81,3,3,3,333,9,Loyal
16024,12,1,251.03,4,1,2,412,7,Regular
16025,30,1,439.65999999999997,4,1,2,412,7,Regular
16026,43,1,236.09,3,1,2,312,6,Regular
16027,92,7,852.12,2,5,3,253,10,Loyal
16029,39,76,53168.69,3,5,5,355,13,VIP
16030,310,1,331.24,1,1,2,112,4,At Risk
16031,92,2,547.9,2,3,3,233,8,Regular
16033,6,27,8690.03,5,5,5,555,15,VIP
16034,196,3,437.7,1,3,2,132,6,Regular
16036,87,2,758.92,2,3,3,233,8,Regular
16037,270,3,855.02,1,3,3,133,7,Regular
16038,8,4,454.33000000000004,5,4,2,542,11,Loyal
16040,65,3,1313.55,3,3,4,334,10,Loyal
16041,31,3,3166.4,4,3,5,435,12,VIP
16042,22,7,1127.57,4,5,4,454,13,VIP
16043,38,4,773.99,3,4,3,343,10,Loyal
16045,120,4,1340.7,2,4,4,244,10,Loyal
16048,86,3,243.69000000000003,2,3,2,232,7,Regular
16049,40,3,1074.81,3,3,4,334,10,Loyal
16050,174,1,137.9,2,1,1,211,4,At Risk
16052,54,1,362.06,3,1,2,312,6,Regular
16053,33,2,1511.95,3,3,4,334,10,Loyal
16054,145,1,783.9,2,1,3,213,6,Regular
16055,221,1,134.8,1,1,1,111,3,At Risk
16056,45,1,650.75,3,1,3,313,7,Regular
16057,4,10,2140.2200000000003,5,5,5,555,15,VIP
16059,66,6,1453.16,3,4,4,344,11,Loyal
16061,269,1,-29.95,1,1,1,111,3,At Risk
16062,10,4,1153.62,5,4,4,544,13,VIP
16063,260,1,335.32,1,1,2,112,4,At Risk
16065,365,1,367.14,1,1,2,112,4,At Risk
16066,17,5,1521.04,4,4,4,444,12,VIP
16070,22,2,852.15,4,3,3,433,10,Loyal
16071,45,1,326.24,3,1,2,312,6,Regular
16072,288,1,584.3199999999999,1,1,3,113,5,At Risk
16073,292,2,94.35,1,3,1,131,5,At Risk
16076,3,11,2173.53,5,5,5,555,15,VIP
16078,284,1,79.2,1,1,1,111,3,At Risk
16079,17,3,1352.0,4,3,4,434,11,Loyal
16080,82,3,176.6,2,3,1,231,6,Regular
16081,56,5,2799.42,3,4,5,345,12,VIP
16083,101,2,1317.62,2,3,4,234,9,Loyal
16084,299,1,436.18,1,1,2,112,4,At Risk
16085,23,5,981.51,4,4,4,444,12,VIP
16086,59,6,1119.31,3,4,4,344,11,Loyal
16091,155,2,315.06,2,3,2,232,7,Regular
16092,99,5,779.36,2,4,3,243,9,Loyal
16093,107,1,17.0,2,1,1,211,4,At Risk
16094,12,6,1041.83,4,4,4,444,12,VIP
16096,264,1,320.62,1,1,2,112,4,At Risk
16097,240,1,185.04999999999998,1,1,1,111,3,At Risk
16098,88,7,2005.63,2,5,5,255,12,VIP
16099,50,3,731.9,3,3,3,333,9,Loyal
16101,9,3,1245.96,5,3,4,534,12,VIP
16102,42,3,1842.14,3,3,4,334,10,Loyal
16103,7,6,1429.64,5,4,4,544,13,VIP
16104,62,1,298.21,3,1,2,312,6,Regular
16105,249,1,336.96,1,1,2,112,4,At Risk
16106,66,1,108.38,3,1,1,311,5,At Risk
16107,18,7,3204.1600000000003,4,5,5,455,14,VIP
16108,85,2,816.1,2,3,3,233,8,Regular
16109,219,2,611.88,1,3,3,133,7,Regular
16110,45,3,1320.95,3,3,4,334,10,Loyal
16112,143,4,195.73999999999998,2,4,1,241,7,Regular
16113,183,1,161.38,1,1,1,111,3,At Risk
16114,171,1,135.75000000000003,2,1,1,211,4,At Risk
16115,10,8,1660.8799999999999,5,5,4,554,14,VIP
16116,206,2,592.88,1,3,3,133,7,Regular
16117,190,1,232.21,1,1,1,111,3,At Risk
16119,8,2,423.36,5,3,2,532,10,Loyal
16120,59,5,1294.14,3,4,4,344,11,Loyal
16121,57,2,854.66,3,3,3,333,9,Loyal
16122,73,4,684.4200000000001,2,4,3,243,9,Loyal
16123,52,1,307.78,3,1,2,312,6,Regular
16124,316,2,187.15,1,3,1,131,5,At Risk
16125,367,1,289.35,1,1,2,112,4,At Risk
16126,29,4,6287.77,4,4,5,445,13,VIP
16127,39,1,656.25,3,1,3,313,7,Regular
16128,18,5,1880.22,4,4,4,444,12,VIP
16131,52,6,3506.54,3,4,5,345,12,VIP
16133,4,46,14305.66,5,5,5,555,15,VIP
16134,22,3,603.69,4,3,3,433,10,Loyal
16135,263,1,517.55,1,1,3,113,5,At Risk
16136,60,3,709.38,3,3,3,333,9,Loyal
16138,368,1,-7.95,1,1,1,111,3,At Risk
16139,19,3,635.41,4,3,3,433,10,Loyal
16140,53,4,703.77,3,4,3,343,10,Loyal
16141,88,1,620.4,2,1,3,213,6,Regular
16142,250,1,535.34,1,1,3,113,5,At Risk
16143,3,7,2419.84,5,5,5,555,15,VIP
16144,247,1,175.2,1,1,1,111,3,At Risk
16145,9,18,3741.98,5,5,5,555,15,VIP
16146,157,3,734.13,2,3,3,233,8,Regular
16147,134,1,375.0,2,1,2,212,5,At Risk
16148,296,1,76.32000000000001,1,1,1,111,3,At Risk
16149,5,2,280.52,5,3,2,532,10,Loyal
16150,39,10,1906.07,3,5,4,354,12,VIP
16152,269,1,1829.04,1,1,4,114,6,Regular
16153,50,5,1824.23,3,4,4,344,11,Loyal
16156,9,13,2994.62,5,5,5,555,15,VIP
16157,16,4,644.24,4,4,3,443,11,Loyal
16159,282,1,348.2,1,1,2,112,4,At Risk
16160,64,4,1009.4499999999999,3,4,4,344,11,Loyal
16161,2,26,5311.08,5,5,5,555,15,VIP
16162,252,1,37.4,1,1,1,111,3,At Risk
16163,225,3,441.59999999999997,1,3,2,132,6,Regular
16164,17,4,802.53,4,4,3,443,11,Loyal
16168,11,28,3770.6,5,5,5,555,15,VIP
16169,8,4,1822.97,5,4,4,544,13,VIP
16170,51,7,1880.4199999999998,3,5,4,354,12,VIP
16171,59,1,73.2,3,1,1,311,5,At Risk
16172,95,5,1140.21,2,4,4,244,10,Loyal
16173,16,7,1406.57,4,5,4,454,13,VIP
16174,126,3,1009.5500000000001,2,3,4,234,9,Loyal
16175,94,4,1037.59,2,4,4,244,10,Loyal
16177,50,1,331.95,3,1,2,312,6,Regular
16178,138,1,197.9,2,1,1,211,4,At Risk
16179,61,1,215.83,3,1,1,311,5,At Risk
16180,100,10,10217.48,2,5,5,255,12,VIP
16181,73,1,305.54,2,1,2,212,5,At Risk
16182,72,4,6617.65,2,4,5,245,11,Loyal
16183,67,1,338.71000000000004,3,1,2,312,6,Regular
16184,64,7,1155.54,3,5,4,354,12,VIP
16185,17,2,529.41,4,3,3,433,10,Loyal
16186,23,13,3991.94,4,5,5,455,14,VIP
16187,32,17,6841.24,4,5,5,455,14,VIP
16188,45,4,981.86,3,4,4,344,11,Loyal
16189,16,2,215.48,4,3,1,431,8,Regular
16190,40,1,215.08,3,1,1,311,5,At Risk
16191,3,25,4913.32,5,5,5,555,15,VIP
16193,237,1,314.45,1,1,2,112,4,At Risk
16198,75,1,400.68100000000004,2,1,2,212,5,At Risk
16200,4,2,1068.8700000000001,5,3,4,534,12,VIP
16201,3,5,1821.52,5,4,4,544,13,VIP
16202,361,1,365.27,1,1,2,112,4,At Risk
16203,59,5,589.15,3,4,3,343,10,Loyal
16204,23,1,384.18,4,1,2,412,7,Regular
16205,31,4,757.63,4,4,3,443,11,Loyal
16206,55,4,537.0600000000001,3,4,3,343,10,Loyal
16207,25,1,394.38,4,1,2,412,7,Regular
16208,45,2,664.26,3,3,3,333,9,Loyal
16209,89,5,2262.62,2,4,5,245,11,Loyal
16210,2,18,21086.3,5,5,5,555,15,VIP
16211,81,2,542.77,2,3,3,233,8,Regular
16212,19,3,681.19,4,3,3,433,10,Loyal
16213,79,1,159.0,2,1,1,211,4,At Risk
16214,171,3,1062.75,2,3,4,234,9,Loyal
16215,81,1,242.35,2,1,2,212,5,At Risk
16216,267,1,914.9300000000001,1,1,4,114,6,Regular
16217,235,4,259.39000000000004,1,4,2,142,7,Regular
16218,30,8,3054.87,4,5,5,455,14,VIP
16221,37,3,860.86,3,3,3,333,9,Loyal
16222,318,1,773.5500000000001,1,1,3,113,5,At Risk
16224,57,4,1295.3,3,4,4,344,11,Loyal
16225,45,5,1096.32,3,4,4,344,11,Loyal
16226,203,3,255.12,1,3,2,132,6,Regular
16227,219,2,308.32000000000005,1,3,2,132,6,Regular
16229,87,2,1010.6,2,3,4,234,9,Loyal
16230,190,2,542.03,1,3,3,133,7,Regular
16232,33,5,983.23,3,4,4,344,11,Loyal
16233,71,5,422.13,3,4,2,342,9,Loyal
16235,41,6,858.41,3,4,3,343,10,Loyal
16236,78,1,432.2,2,1,2,212,5,At Risk
16239,57,3,372.9,3,3,2,332,8,Regular
16240,8,5,3693.81,5,4,5,545,14,VIP
16241,10,13,2590.31,5,5,5,555,15,VIP
16242,8,8,3574.91,5,5,5,555,15,VIP
16243,34,2,409.1,3,3,2,332,8,Regular
16244,212,2,1522.75,1,3,4,134,8,Regular
16245,24,5,1352.3600000000001,4,4,4,444,12,VIP
16247,170,1,114.56,2,1,1,211,4,At Risk
16248,62,1,152.94,3,1,1,311,5,At Risk
16249,53,5,1800.07,3,4,4,344,11,Loyal
16250,261,2,389.44,1,3,2,132,6,Regular
16252,366,1,-295.09,1,1,1,111,3,At Risk
16253,32,3,3665.62,4,3,5,435,12,VIP
16255,17,10,2609.3,4,5,5,455,14,VIP
16256,258,2,732.63,1,3,3,133,7,Regular
16257,177,1,46.95,2,1,1,211,4,At Risk
16258,45,5,5203.51,3,4,5,345,12,VIP
16260,51,1,1035.45,3,1,4,314,8,Regular
16261,17,4,728.54,4,4,3,443,11,Loyal
16262,361,1,-31.65,1,1,1,111,3,At Risk
16265,9,11,5423.15,5,5,5,555,15,VIP
16266,74,7,861.89,2,5,3,253,10,Loyal
16268,71,2,667.65,3,3,3,333,9,Loyal
16270,353,1,1141.24,1,1,4,114,6,Regular
16271,3,6,1398.69,5,4,4,544,13,VIP
16272,117,1,411.7,2,1,2,212,5,At Risk
16274,373,1,351.75,1,1,2,112,4,At Risk
16275,197,1,559.87,1,1,3,113,5,At Risk
16276,177,1,810.6000000000001,2,1,3,213,6,Regular
16278,23,3,537.83,4,3,3,433,10,Loyal
16279,21,4,1489.88,4,4,4,444,12,VIP
16281,72,1,2062.06,2,1,5,215,8,Regular
16282,340,1,168.3,1,1,1,111,3,At Risk
16283,6,7,1531.51,5,5,4,554,14,VIP
16284,31,2,812.68,4,3,3,433,10,Loyal
16287,170,1,142.5,2,1,1,211,4,At Risk
16292,117,2,280.9,2,3,2,232,7,Regular
16293,9,12,2236.7400000000002,5,5,5,555,15,VIP
16295,10,4,1328.55,5,4,4,544,13,VIP
16297,213,4,275.4,1,4,2,142,7,Regular
16298,23,3,598.2,4,3,3,433,10,Loyal
16302,108,2,212.82,2,3,1,231,6,Regular
16303,26,4,5305.83,4,4,5,445,13,VIP
16305,139,1,361.21999999999997,2,2,2,222,6,Regular
16306,214,9,602.27,1,5,3,153,9,Loyal
16308,38,4,2560.0,3,4,5,345,12,VIP
16309,92,3,686.67,2,3,3,233,8,Regular
16311,18,2,616.26,4,3,3,433,10,Loyal
16313,3,2,274.15000000000003,5,3,2,532,10,Loyal
16315,331,1,226.37,1,2,1,121,4,At Risk
16316,64,12,2755.56,3,5,5,355,13,VIP
16317,120,3,1341.65,2,3,4,234,9,Loyal
16318,35,1,328.15,3,2,2,322,7,Regular
16319,218,1,404.40000000000003,1,2,2,122,5,At Risk
16320,172,2,1038.46,2,3,4,234,9,Loyal
16321,72,7,230.70000000000002,2,5,1,251,8,Regular
16322,1,2,326.75,5,3,2,532,10,Loyal
16323,196,1,207.50000000000003,1,2,1,121,4,At Risk
16324,128,3,408.59000000000003,2,3,2,232,7,Regular
16325,44,5,510.54,3,4,3,343,10,Loyal
16326,6,15,3014.2200000000003,5,5,5,555,15,VIP
16327,14,6,3820.27,4,4,5,445,13,VIP
16330,18,4,242.21,4,4,2,442,10,Loyal
16332,28,8,1572.8,4,5,4,454,13,VIP
16333,8,22,26626.8,5,5,5,555,15,VIP
16337,37,1,151.05,3,2,1,321,6,Regular
16338,157,1,214.79999999999998,2,2,1,221,5,At Risk
16339,284,1,94.05,1,2,1,121,4,At Risk
16340,107,1,534.31,2,2,3,223,7,Regular
16341,25,6,1959.38,4,4,4,444,12,VIP
16342,75,4,322.41,2,4,2,242,8,Regular
16343,16,2,328.58,4,3,2,432,9,Loyal
16344,158,1,101.10000000000001,2,2,1,221,5,At Risk
16345,44,1,565.46,3,2,3,323,8,Regular
16347,11,2,847.45,5,3,3,533,11,Loyal
16348,32,7,1415.65,4,5,4,454,13,VIP
16349,291,1,53.5,1,2,1,121,4,At Risk
16350,21,5,1100.47,4,4,4,444,12,VIP
16351,333,1,153.9,1,2,1,121,4,At Risk
16352,18,2,494.44,4,3,3,433,10,Loyal
16353,4,23,6675.71,5,5,5,555,15,VIP
16354,63,2,395.8,3,3,2,332,8,Regular
16356,198,4,210.32000000000002,1,4,1,141,6,Regular
16357,33,3,658.88,3,3,3,333,9,Loyal
16358,1,5,2024.95,5,4,5,545,14,VIP
16359,7,12,1460.3700000000001,5,5,4,554,14,VIP
16360,5,8,3349.57,5,5,5,555,15,VIP
16361,10,4,891.21,5,4,3,543,12,VIP
16362,32,9,627.29,4,5,3,453,12,VIP
16363,53,1,109.36000000000001,3,2,1,321,6,Regular
16364,12,2,705.79,4,3,3,433,10,Loyal
16365,18,9,1540.42,4,5,4,454,13,VIP
16366,19,1,327.3,4,2,2,422,8,Regular
16367,37,2,800.67,3,3,3,333,9,Loyal
16368,2,2,479.91,5,3,3,533,11,Loyal
16369,18,3,1545.41,4,3,4,434,11,Loyal
16370,82,4,1301.91,2,4,4,244,10,Loyal
16372,33,2,355.73,3,3,2,332,8,Regular
16374,66,2,466.73,3,3,3,333,9,Loyal
16376,9,3,965.47,5,3,4,534,12,VIP
16377,267,1,676.2,1,2,3,123,6,Regular
16378,247,3,362.95,1,3,2,132,6,Regular
16379,4,5,2131.9,5,4,5,545,14,VIP
16380,61,1,1743.1499999999999,3,2,4,324,9,Loyal
16383,75,2,643.76,2,3,3,233,8,Regular
16384,90,2,584.5,2,3,3,233,8,Regular
16385,60,3,554.86,3,3,3,333,9,Loyal
16386,29,2,302.57,4,3,2,432,9,Loyal
16387,323,1,94.36,1,2,1,121,4,At Risk
16389,53,5,1362.27,3,4,4,344,11,Loyal
16392,270,1,217.89,1,2,1,121,4,At Risk
16393,2,20,2935.8,5,5,5,555,15,VIP
16394,50,9,1412.06,3,5,4,354,12,VIP
16395,61,5,1482.06,3,4,4,344,11,Loyal
16398,145,4,1631.15,2,4,4,244,10,Loyal
16399,19,2,408.02,4,3,2,432,9,Loyal
16400,95,1,303.93,2,2,2,222,6,Regular
16401,1,20,4061.24,5,5,5,555,15,VIP
16402,265,2,293.45,1,3,2,132,6,Regular
16403,302,2,161.04999999999998,1,3,1,131,5,At Risk
16404,70,1,443.05,3,2,2,322,7,Regular
16405,302,2,167.25,1,3,1,131,5,At Risk
16406,19,1,154.35,4,2,1,421,7,Regular
16407,13,10,2079.68,4,5,5,455,14,VIP
16409,36,5,2022.98,3,4,5,345,12,VIP
16411,19,2,211.7,4,3,1,431,8,Regular
16412,54,1,135.99,3,2,1,321,6,Regular
16413,57,1,262.2,3,2,2,322,7,Regular
16414,22,2,126.25,4,3,1,431,8,Regular
16415,44,1,200.27,3,2,1,321,6,Regular
16416,27,4,1026.99,4,4,4,444,12,VIP
16418,45,3,631.12,3,3,3,333,9,Loyal
16419,113,7,945.96,2,5,4,254,11,Loyal
16422,17,75,33805.69,4,5,5,455,14,VIP
16423,25,1,346.12,4,2,2,422,8,Regular
16424,191,2,82.56,1,3,1,131,5,At Risk
16425,302,1,302.7,1,2,2,122,5,At Risk
16426,2,10,1863.76,5,5,4,554,14,VIP
16427,263,2,241.06,1,3,2,132,6,Regular
16428,81,1,-2.95,2,2,1,221,5,At Risk
16429,106,1,284.55,2,2,2,222,6,Regular
16430,57,1,300.85,3,2,2,322,7,Regular
16431,213,3,623.28,1,3,3,133,7,Regular
16432,64,1,287.4,3,2,2,322,7,Regular
16433,28,1,184.26,4,2,1,421,7,Regular
16434,29,7,1511.8,4,5,4,454,13,VIP
16438,6,5,798.35,5,4,3,543,12,VIP
16440,8,5,3640.67,5,4,5,545,14,VIP
16441,67,2,381.2,3,3,2,332,8,Regular
16442,2,3,609.3,5,3,3,533,11,Loyal
16444,46,5,638.77,3,4,3,343,10,Loyal
16445,34,1,230.51,3,2,1,321,6,Regular
16446,1,3,2.8999999999941792,5,3,1,531,9,Loyal
16447,136,1,255.91,2,2,2,222,6,Regular
16448,198,1,182.99,1,2,1,121,4,At Risk
16449,191,3,674.69,1,3,3,133,7,Regular
16450,150,1,311.92,2,2,2,222,6,Regular
16451,88,1,266.97,2,2,2,222,6,Regular
16454,45,3,-8.15,3,3,1,331,7,Regular
16455,64,7,1841.18,3,5,4,354,12,VIP
16456,99,5,2158.18,2,4,5,245,11,Loyal
16457,218,1,208.36,1,2,1,121,4,At Risk
16458,3,18,3482.7400000000002,5,5,5,555,15,VIP
16460,28,3,811.23,4,3,3,433,10,Loyal
16461,178,1,142.92,2,2,1,221,5,At Risk
16462,64,4,102.0,3,4,1,341,8,Regular
16463,21,7,1383.7,4,5,4,454,13,VIP
16464,20,3,1298.66,4,3,4,434,11,Loyal
16466,34,7,1595.96,3,5,4,354,12,VIP
16468,74,1,74.9,2,2,1,221,5,At Risk
16469,24,4,625.42,4,4,3,443,11,Loyal
16470,52,5,747.82,3,4,3,343,10,Loyal
16471,275,1,223.95000000000002,1,2,1,121,4,At Risk
16473,165,4,314.86,2,4,2,242,8,Regular
16474,7,11,1750.6200000000001,5,5,4,554,14,VIP
16475,88,4,544.3,2,4,3,243,9,Loyal
16477,64,7,2494.46,3,5,5,355,13,VIP
16478,25,3,331.0,4,3,2,432,9,Loyal
16479,10,2,300.83,5,3,2,532,10,Loyal
16480,76,1,769.29,2,2,3,223,7,Regular
16482,16,1,220.62,4,2,1,421,7,Regular
16483,192,1,139.35,1,2,1,121,4,At Risk
16484,174,3,379.4,2,3,2,232,7,Regular
16485,77,1,363.65,2,2,2,222,6,Regular
16488,33,4,492.2,3,4,3,343,10,Loyal
16491,47,1,731.5,3,2,3,323,8,Regular
16493,73,6,1329.66,2,4,4,244,10,Loyal
16494,297,1,826.53,1,2,3,123,6,Regular
16495,3,3,648.26,5,3,3,533,11,Loyal
16496,9,4,1562.22,5,4,4,544,13,VIP
16497,50,6,2965.69,3,4,5,345,12,VIP
16498,161,3,86.12,2,3,1,231,6,Regular
16499,360,5,319.1,1,4,2,142,7,Regular
16500,5,6,400.86,5,4,2,542,11,Loyal
16503,107,5,1421.43,2,4,4,244,10,Loyal
16504,25,1,465.88,4,2,3,423,9,Loyal
16505,32,1,777.6,4,2,3,423,9,Loyal
16506,20,2,90.30000000000001,4,3,1,431,8,Regular
16509,297,1,363.7,1,2,2,122,5,At Risk
16510,372,1,248.1,1,2,2,122,5,At Risk
16511,22,3,918.33,4,3,4,434,11,Loyal
16513,5,4,874.59,5,4,3,543,12,VIP
16515,52,5,1624.14,3,4,4,344,11,Loyal
16516,30,1,101.69999999999999,4,2,1,421,7,Regular
16517,277,1,162.7,1,2,1,121,4,At Risk
16518,61,3,480.92,3,3,3,333,9,Loyal
16519,25,2,215.07999999999998,4,3,1,431,8,Regular
16520,186,4,1036.6200000000001,1,4,4,144,9,Loyal
16523,2,28,9295.67,5,5,5,555,15,VIP
16525,2,29,11895.57,5,5,5,555,15,VIP
16526,172,1,290.36,2,2,2,222,6,Regular
16527,81,1,228.06,2,2,1,221,5,At Risk
16528,4,1,244.41,5,2,2,522,9,Loyal
16529,190,1,455.25,1,2,2,122,5,At Risk
16531,22,7,1244.59,4,5,4,454,13,VIP
16532,18,3,6748.8,4,3,5,435,12,VIP
16533,19,5,1014.19,4,4,4,444,12,VIP
16535,5,1,593.75,5,2,3,523,10,Loyal
16536,107,2,538.17,2,3,3,233,8,Regular
16539,3,4,1388.81,5,4,4,544,13,VIP
16542,54,1,119.62,3,2,1,321,6,Regular
16545,165,1,339.3,2,2,2,222,6,Regular
16546,291,3,-95.93,1,3,1,131,5,At Risk
16549,10,10,4034.9,5,5,5,555,15,VIP
16550,109,9,2266.25,2,5,5,255,12,VIP
16551,96,3,922.12,2,3,4,234,9,Loyal
16552,243,2,379.73,1,3,2,132,6,Regular
16553,163,14,5664.57,2,5,5,255,12,VIP
16554,3,7,641.55,5,5,3,553,13,VIP
16555,35,2,285.89,3,3,2,332,8,Regular
16556,67,7,3313.79,3,5,5,355,13,VIP
16557,24,2,281.85,4,3,2,432,9,Loyal
16558,1,24,8257.04,5,5,5,555,15,VIP
16560,21,3,816.51,4,3,3,433,10,Loyal
16561,6,2,511.12,5,3,3,533,11,Loyal
16563,54,1,1077.74,3,2,4,324,9,Loyal
16565,364,1,173.7,1,2,1,121,4,At Risk
16566,15,6,614.01,4,4,3,443,11,Loyal
16567,194,2,865.6,1,3,3,133,7,Regular
16569,3,1,124.2,5,2,1,521,8,Regular
16570,9,15,3622.95,5,5,5,555,15,VIP
16571,3,5,1285.22,5,4,4,544,13,VIP
16572,127,4,999.7,2,4,4,244,10,Loyal
16573,74,4,648.41,2,4,3,243,9,Loyal
16574,71,1,451.44,3,2,2,322,7,Regular
16579,365,1,-30.599999999999998,1,2,1,121,4,At Risk
16581,155,2,70.44,2,3,1,231,6,Regular
16582,113,1,313.62,2,2,2,222,6,Regular
16583,374,1,233.45,1,2,2,122,5,At Risk
16584,80,3,908.03,2,3,4,234,9,Loyal
16586,249,1,463.95,1,2,3,123,6,Regular
16587,232,1,225.15,1,2,1,121,4,At Risk
16589,71,3,459.24,3,3,2,332,8,Regular
16591,69,1,213.5,3,2,1,321,6,Regular
16592,4,19,4073.28,5,5,5,555,15,VIP
16593,51,3,330.03,3,3,2,332,8,Regular
16594,75,1,181.09,2,2,1,221,5,At Risk
16595,61,1,360.16,3,2,2,322,7,Regular
16596,16,2,250.15,4,3,2,432,9,Loyal
16597,4,1,90.04,5,2,1,521,8,Regular
16598,277,2,140.7,1,3,1,131,5,At Risk
16600,4,6,813.52,5,4,3,543,12,VIP
16601,41,1,242.7,3,2,2,322,7,Regular
16602,31,2,494.72999999999996,4,3,3,433,10,Loyal
16603,75,2,482.47,2,3,3,233,8,Regular
16607,18,16,3038.67,4,5,5,455,14,VIP
16609,15,9,5450.96,4,5,5,455,14,VIP
16610,219,1,75.66,1,2,1,121,4,At Risk
16611,186,2,120.99000000000001,1,3,1,131,5,At Risk
16612,33,4,1187.66,3,4,4,344,11,Loyal
16613,70,1,618.59,3,2,3,323,8,Regular
16614,183,1,506.19,1,2,3,123,6,Regular
16616,15,2,500.42,4,3,3,433,10,Loyal
16617,236,1,151.85,1,2,1,121,4,At Risk
16618,31,6,2630.64,4,4,5,445,13,VIP
16619,254,2,204.41,1,3,1,131,5,At Risk
16620,4,2,178.96,5,3,1,531,9,Loyal
16621,52,4,813.48,3,4,3,343,10,Loyal
16623,246,1,129.45,1,2,1,121,4,At Risk
16624,81,2,810.5699999999999,2,3,3,233,8,Regular
16625,275,1,333.08,1,2,2,122,5,At Risk
16626,1,20,4379.65,5,5,5,555,15,VIP
16627,79,1,322.8,2,2,2,222,6,Regular
16628,30,6,2183.04,4,4,5,445,13,VIP
16629,74,2,408.63,2,3,2,232,7,Regular
16633,17,7,2878.15,4,5,5,455,14,VIP
16634,223,2,217.9,1,3,1,131,5,At Risk
16637,32,5,1124.59,4,4,4,444,12,VIP
16638,23,11,1676.47,4,5,4,454,13,VIP
16639,25,4,1169.38,4,4,4,444,12,VIP
16641,106,1,231.10000000000002,2,2,1,221,5,At Risk
16642,5,3,679.83,5,3,3,533,11,Loyal
16643,246,1,487.51,1,2,3,123,6,Regular
16644,178,2,833.78,2,3,3,233,8,Regular
16647,170,2,214.06,2,3,1,231,6,Regular
16648,39,2,270.85999999999996,3,3,2,332,8,Regular
16650,72,1,518.42,2,2,3,223,7,Regular
16652,54,11,6654.26,3,5,5,355,13,VIP
